source,category,product_id,title,venue,start_date,end_date,target_age,price_info,booking_url,image_url,ai_tags,crawled_at
티켓링크,전시,57089,창경궁 인문학산책(야간),창경궁 창경궁,2025-06-30,2026-12-30,전체 관람가 (전 연령),"19,900원",https://www.ticketlink.co.kr/product/57089,http://image.toast.com/aaaaab/ticketlink/TKL_8/ch_main0620.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,57088,창덕궁 인문학산책,창덕궁 창덕궁,2025-06-30,2026-12-30,전체 관람가 (전 연령),"19,900원",https://www.ticketlink.co.kr/product/57088,http://image.toast.com/aaaaab/ticketlink/TKL_3/chang_720X889_0620.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,57087,선릉 인문학산책,선릉 선릉,2025-06-30,2026-12-30,전체 관람가 (전 연령),"19,900원",https://www.ticketlink.co.kr/product/57087,http://image.toast.com/aaaaab/ticketlink/TKL_4/sr_720X889_0620.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,57086,덕수궁 인문학산책 (야간),덕수궁 덕수궁,2025-06-30,2026-12-30,전체 관람가 (전 연령),"19,900원",https://www.ticketlink.co.kr/product/57086,http://image.toast.com/aaaaab/ticketlink/TKL_7/d_pst0620.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,57085,서울역사박물관 인문학산책,서울역사박물관 서울역사박물관,2025-06-30,2026-12-30,전체 관람가 (전 연령),"19,900원",https://www.ticketlink.co.kr/product/57085,http://image.toast.com/aaaaab/ticketlink/TKL_4/seoul_720X889_0630.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,57084,경희궁 인문학산책,경희궁 경희궁,2025-06-30,2026-12-30,전체 관람가 (전 연령),"19,900원",https://www.ticketlink.co.kr/product/57084,http://image.toast.com/aaaaab/ticketlink/TKL_7/k_720X889_0620.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,63476,필립 예니카 기획전: 럭키 럭키 럭키,띠아트 홍대 띠아트 뮤지엄 홍대,2026-06-18,2026-12-30,전체 관람가 (전 연령),"20,000원",https://www.ticketlink.co.kr/product/63476,http://image.toast.com/aaaaab/ticketlink/TKL_4/lucky_main_0518.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,공연,48982,페인터즈-광화문전용관,광화문 전용관(경향아트힐) 광화문 전용관(경향아트힐),2024-03-24,2026-11-29,전체 관람가,"50,000원 ~ 70,000원",https://www.ticketlink.co.kr/product/48982,http://image.toast.com/aaaaab/ticketlink/TKL_5/p_main_0211.png,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,65010,[안동] 베토벤 합창 교향곡 '환희의 송가',안동문화예술의전당 안동문화예술의전당 웅부홀,2026-11-26,2026-11-26,전체 관람가,"10,000원",https://www.ticketlink.co.kr/product/65010,http://image.toast.com/aaaaab/ticketlink/TKL_8/b_pst0817.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경북,2026-08-22 23:33:05
티켓링크,공연,64855,뮤지컬 <오셀로와 이아고>,대학로 자유극장 대학로 자유극장,2026-09-07,2026-11-21,8세 이상 관람가,"55,000원 ~ 66,000원",https://www.ticketlink.co.kr/product/64855,http://image.toast.com/aaaaab/ticketlink/TKL_6/o_pst_0807.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,전시,64599,제 45기 TBC 가요아카데미 (선착순 자유석 예매),대백프라자 대구 대백프라자 10층 프라임홀,2026-09-07,2026-11-16,전체 관람가 (전 연령),"120,000원",https://www.ticketlink.co.kr/product/64599,http://image.toast.com/aaaaab/ticketlink/TKL_8/main0724(4).jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;대구,2026-08-22 23:33:05
티켓링크,가족/어린이,62983,수성키즈클래식 <리듬으로 만나는 클래식 놀이터> - 대구,수성아트피아 수성아트피아 소극장,2026-11-13,2026-11-13,전체 관람가 (가족/어린이 동반),"10,000원",https://www.ticketlink.co.kr/product/62983,http://image.toast.com/aaaaab/ticketlink/TKL_2/kids_1114_main0429.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,가족/어린이,65097,가족뮤지컬 <로봇 특공대> - 부산기장,차성아트홀 차성아트홀,2026-10-30,2026-10-30,전체 관람가 (가족/어린이 동반),"55,000원",https://www.ticketlink.co.kr/product/65097,http://image.toast.com/aaaaab/ticketlink/TKL_6/main0820.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;부산,2026-08-22 23:33:05
티켓링크,공연,64722,로프,업스테이지 업스테이지,2026-09-17,2026-10-24,전체 관람가,"44,000원 ~ 55,000원",https://www.ticketlink.co.kr/product/64722,http://image.toast.com/aaaaab/ticketlink/TKL_3/main0802(3).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,65011,[안동] 안동시립합창단 제32회 정기연주회 - 모차르트  레퀴엠,안동문화예술의전당 안동문화예술의전당 웅부홀,2026-10-21,2026-10-21,전체 관람가,"10,000원",https://www.ticketlink.co.kr/product/65011,http://image.toast.com/aaaaab/ticketlink/TKL_6/req_pst0817.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경북,2026-08-22 23:33:05
티켓링크,가족/어린이,65002,시대악기로 듣는 모차르트 가족의 음악 이야기,예울마루 여수 GS칼텍스 예울마루 소극장,2026-10-21,2026-10-21,전체 관람가 (가족/어린이 동반),"40,000원",https://www.ticketlink.co.kr/product/65002,http://image.toast.com/aaaaab/ticketlink/TKL_10/mo_pst0818.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;전남,2026-08-22 23:33:05
티켓링크,공연,60115,금호아트홀 아름다운 목요일 - 모차르트 플러스 II - 폴 루이스 Piano,금호아트홀 연세 금호아트홀 연세,2026-10-21,2026-10-21,전체 관람가,"70,000원 ~ 80,000원",https://www.ticketlink.co.kr/product/60115,http://image.toast.com/aaaaab/ticketlink/TKL_1/m1122.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,60114,금호아트홀 아름다운 목요일 - 모차르트 플러스 I - 폴 루이스 Piano,금호아트홀 연세 금호아트홀 연세,2026-10-20,2026-10-20,전체 관람가,"70,000원 ~ 80,000원",https://www.ticketlink.co.kr/product/60114,http://image.toast.com/aaaaab/ticketlink/TKL_8/m1122(1).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,65056,두 명의 피아니스트가 연주하는 모차르트-광주,아트스페이스 아트스페이스 흥학관,2026-10-08,2026-10-08,전체 관람가,0원,https://www.ticketlink.co.kr/product/65056,http://image.toast.com/aaaaab/ticketlink/TKL_7/main0819(1).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;광주,2026-08-22 23:33:05
티켓링크,가족/어린이,64328,어린이 뮤지컬 <달 샤베트>,예울마루 여수 GS칼텍스 예울마루 대극장,2026-09-30,2026-10-03,전체 관람가 (가족/어린이 동반),"66,000원",https://www.ticketlink.co.kr/product/64328,http://image.toast.com/aaaaab/ticketlink/TKL_1/dal_main_0709.png,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;전남,2026-08-22 23:33:05
티켓링크,공연,65084,카피추 뮤직 토크 콘서트 : 천지창조 - 부산,영화의전당 영화의전당 하늘연극장,2026-12-24,2026-12-24,8세 이상 (전체/초등 이상),"44,000원",https://www.ticketlink.co.kr/product/65084,http://image.toast.com/aaaaab/ticketlink/TKL_4/busan_pst0820.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;부산,2026-08-22 23:33:05
티켓링크,공연,64560,내 인생의 클래식 - 경주,경주예술의전당 대회의실 경주예술의전당 대회의실,2026-09-03,2026-12-10,8세 이상 (전체/초등 이상),"180,000원",https://www.ticketlink.co.kr/product/64560,http://image.toast.com/aaaaab/ticketlink/TKL_9/jo_pst0723.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경북,2026-08-22 23:33:05
티켓링크,가족/어린이,64999,- 크리스마스특집 - 가족뮤지컬 <빨간코 루돌프와산타클로스> - 포항,포항시청 문화동 대잠홀 포항시청 대잠홀,2026-12-18,2026-12-18,전체 관람가 (가족/어린이 동반),"55,000원",https://www.ticketlink.co.kr/product/64999,http://image.toast.com/aaaaab/ticketlink/TKL_9/pst_0814.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;경북,2026-08-22 23:33:05
티켓링크,가족/어린이,64894,(2026년성탄가족 뮤지컬) 빨간코 루돌프와산타클로스 - 양산,양산문화예술회관 양산문화예술회관 대공연장,2026-12-18,2026-12-18,전체 관람가 (가족/어린이 동반),"20,000원 ~ 30,000원",https://www.ticketlink.co.kr/product/64894,http://image.toast.com/aaaaab/ticketlink/TKL_9/red_pst0811.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;경남,2026-08-22 23:33:05
티켓링크,가족/어린이,64892,(2026년성탄가족 뮤지컬) 빨간코 루돌프와산타클로스 - 여수,여수시민회관 여수시민회관 대공연장,2026-12-12,2026-12-12,전체 관람가 (가족/어린이 동반),"20,000원 ~ 30,000원",https://www.ticketlink.co.kr/product/64892,http://image.toast.com/aaaaab/ticketlink/TKL_9/red_pst0811.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;전남,2026-08-22 23:33:05
티켓링크,공연,64905,몽글몽글꿈공장 (판타지 무용컬) - 천안,천안시 성환문화회관 천안시 성환문화회관 대공연장,2026-11-06,2026-11-06,8세 이상 (전체/초등 이상),"30,000원 ~ 50,000원",https://www.ticketlink.co.kr/product/64905,http://image.toast.com/aaaaab/ticketlink/TKL_8/mongle_pst0811.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;충남,2026-08-22 23:33:05
티켓링크,공연,63794,순수한 사랑 이야기를 담은 힐링연극 <아모르파티>,광주빛고을시민문화관 빛고을시민문화관 공연장,2026-12-22,2026-12-26,8세 이상 관람가,"49,000원",https://www.ticketlink.co.kr/product/63794,http://image.toast.com/aaaaab/ticketlink/TKL_9/amr_pst0611.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;광주,2026-08-22 23:33:05
티켓링크,공연,64516,"최백호 50주년 콘서트 <낭만의 50년, 시간의 흔적을 노래하다> - 창원",창원 3.15 아트센터 창원 3.15 아트센터 대극장,2026-12-04,2026-12-04,8세 이상 (전체/초등 이상),"110,000원 ~ 143,000원",https://www.ticketlink.co.kr/product/64516,http://image.toast.com/aaaaab/ticketlink/TKL_10/50_main_0720.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경남,2026-08-22 23:33:05
티켓링크,공연,64595,공룡애니멀쇼 시즌3 - 파주,파주 문산행복센터 파주 문산행복센터,2026-11-13,2026-11-13,전체 관람가,"21,000원",https://www.ticketlink.co.kr/product/64595,http://image.toast.com/aaaaab/ticketlink/TKL_8/main0724(3).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경기,2026-08-22 23:33:05
티켓링크,공연,60490,아.파.트.,세종문화회관 세종문화회관 M씨어터,2026-10-23,2026-11-13,전체 관람가,"40,000원 ~ 60,000원",https://www.ticketlink.co.kr/product/60490,http://image.toast.com/aaaaab/ticketlink/TKL_7/m0105.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,가족/어린이,63225,가족인형극 <속임수에 걸린 꾀보토끼> 광주,공연일번지 공연일번지,2026-06-05,2026-11-06,전체 관람가 (가족/어린이 동반),"15,000원",https://www.ticketlink.co.kr/product/63225,http://image.toast.com/aaaaab/ticketlink/TKL_10/rabbit_260514_main.png,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;전시;광주,2026-08-22 23:33:05
티켓링크,전시,63927,앙리마티스와 파리의 화가들,"문화제조창 본관 청주시한국공예관 갤러리 3,5 전시실 문화제조창 본관 청주시한국공예관 갤러리 3,5 전시실",2026-07-15,2026-10-24,전체 관람가 (전 연령),"20,000원",https://www.ticketlink.co.kr/product/63927,http://image.toast.com/aaaaab/ticketlink/TKL_9/web_ticketlink_01.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;충북,2026-08-22 23:33:05
티켓링크,가족/어린이,64546,2026 가족체험극 < AI로봇과 함께하는 - 사이언스 마술쇼 > - 목포,목포시민문화체육센터 목포시민문화체육센터 소공연장,2026-12-12,2026-12-12,전체 관람가 (가족/어린이 동반),"50,000원",https://www.ticketlink.co.kr/product/64546,http://image.toast.com/aaaaab/ticketlink/TKL_10/AI_MAIN_0722.png,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;전남,2026-08-22 23:33:05
티켓링크,전시,63744,뱅크시 : Still Here,더현대서울 더현대 서울 ALT.1,2026-07-21,2026-11-02,전체 관람가 (전 연령),"18,000원",https://www.ticketlink.co.kr/product/63744,http://image.toast.com/aaaaab/ticketlink/TKL_10/뱅크시스틸히얼-포스터_720x889.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,64626,페이퍼 후추-사각사각의 순간들 인 울산,장생포문화창고 장생포문화창고,2026-07-31,2026-10-31,전체 관람가 (전 연령),"5,000원",https://www.ticketlink.co.kr/product/64626,http://image.toast.com/aaaaab/ticketlink/TKL_2/티켓링크_포스터_720x889_jpg.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;울산,2026-08-22 23:33:05
티켓링크,전시,64978,(사전예매) 식객: 맛의 뒤편,국립아시아문화전당 국립아시아문화전당,2026-09-16,2026-10-30,전체 관람가 (전 연령),"7,000원",https://www.ticketlink.co.kr/product/64978,http://image.toast.com/aaaaab/ticketlink/TKL_4/720x890_1.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;광주,2026-08-22 23:33:05
티켓링크,전시,64700,"2026 세계유산축전 기획행사 <반구대 야별행 ‘달 아래, 반구대‘>",울산시 반구대 암각화 일원 울산시 반구대 암각화 일원,2026-09-07,2026-09-18,전체 관람가 (전 연령),0원,https://www.ticketlink.co.kr/product/64700,http://image.toast.com/aaaaab/ticketlink/TKL_3/u_main_0811.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;울산,2026-08-22 23:33:05
티켓링크,공연,65128,2026 여수세계섬박람회 개막식,2026여수세계섬박람회 주행사장 열린무대 2026여수세계섬박람회 주행사장 열린무대,2026-09-04,2026-09-04,전체 관람가,0원,https://www.ticketlink.co.kr/product/65128,http://image.toast.com/aaaaab/ticketlink/TKL_4/ys_main_0821.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;전남,2026-08-22 23:33:05
티켓링크,전시,63204,[펫캉스 프로모션] 2026 트리토피아 <와우와우 포레스트> - 대구,대구 엑스코 엑스코 서관 1홀,2026-07-17,2026-08-22,전체 관람가 (전 연령),"14,000원",https://www.ticketlink.co.kr/product/63204,http://image.toast.com/aaaaab/ticketlink/TKL_1/POSTER_0814.jpeg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;대구,2026-08-22 23:33:05
티켓링크,공연,63942,2026 카오스 콘서트 : 인긴-인간-인갼,연세대학교 연세대학교 백주년기념관 콘서트홀,2026-07-31,2026-07-31,8세 이상 (전체/초등 이상),"40,000원",https://www.ticketlink.co.kr/product/63942,http://image.toast.com/aaaaab/ticketlink/TKL_5/main0617.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,전시,61560,이터널 리턴 3주년 페스티벌,DCC대전컨벤션센터 제1전시장 DCC대전컨벤션센터 제1전시장,2026-07-10,2026-07-11,전체 관람가 (전 연령),"22,000원",https://www.ticketlink.co.kr/product/61560,http://image.toast.com/aaaaab/ticketlink/TKL_8/이터널리턴3주년페스티벌_대표이미지(405)_0504.png,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;대전,2026-08-22 23:33:05
티켓링크,공연,63905,2026 대구치맥페스티벌 <프리미엄 사전예약존>,두류공원 2.28자유광장 두류공원 2.28자유광장,2026-06-30,2026-07-04,8세 이상 (전체/초등 이상),"85,000원",https://www.ticketlink.co.kr/product/63905,http://image.toast.com/aaaaab/ticketlink/TKL_2/beer_pst0611.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,전시,62298,제17회 대구꽃박람회,대구 엑스코 대구 엑스코 1층 동관 전시장,2026-06-03,2026-06-06,전체 관람가 (전 연령),"6,000원",https://www.ticketlink.co.kr/product/62298,http://image.toast.com/aaaaab/ticketlink/TKL_9/flower_pst0320.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;대구,2026-08-22 23:33:05
티켓링크,공연,62766,2026 창경궁 야연 (상반기),창경궁 창경궁 문정전,2026-05-06,2026-05-16,전체 관람가,"50,000원",https://www.ticketlink.co.kr/product/62766,http://image.toast.com/aaaaab/ticketlink/TKL_7/NIGHT_pst0416.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,전시,62893,2026 대구약령시한방문화축제  <황금둥글레를 찾아라!> 체험권 사전예매!,대구약령시 천일한약방 앞 대구약령시 천일한약방 앞,2026-05-06,2026-05-09,전체 관람가 (전 연령),"1,000원",https://www.ticketlink.co.kr/product/62893,http://image.toast.com/aaaaab/ticketlink/TKL_1/dg_main_0423.png,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;대구,2026-08-22 23:33:05
티켓링크,공연,62494,"2026 경복궁 생과방 특별행사 '유주(幼主), 생과방의 봄'",경복궁 경복궁 생과방,2026-04-26,2026-05-02,전체 관람가,0원,https://www.ticketlink.co.kr/product/62494,http://image.toast.com/aaaaab/ticketlink/TKL_10/생과방특별_main_0414.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,가족/어린이,64903,[극단예일40주년 티켓반값이벤트]2026가족뮤지컬<겨울왕국 시즌3> - 대구,대구어린이세상 대구어린이세상 꾀꼬리극장,2026-10-30,2026-10-31,전체 관람가 (가족/어린이 동반),"50,000원",https://www.ticketlink.co.kr/product/64903,http://image.toast.com/aaaaab/ticketlink/TKL_8/w_0811.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,가족/어린이,64488,가족뮤지컬 <메탈카드봇W> - 서울,티켓링크 1975 씨어터 티켓링크 1975 씨어터,2026-10-02,2026-10-10,전체 관람가 (가족/어린이 동반),"42,900원 ~ 54,900원",https://www.ticketlink.co.kr/product/64488,http://image.toast.com/aaaaab/ticketlink/TKL_1/metal_pst0720.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,전시,64655,2026 ACC 엑스뮤직페스티벌 - 얼리버드 티켓,국립아시아문화전당 국립아시아문화전당 예술극장 일대,2026-09-30,2026-10-03,전체 관람가 (전 연령),"70,000원",https://www.ticketlink.co.kr/product/64655,http://image.toast.com/aaaaab/ticketlink/TKL_9/acc_pst0730.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;광주,2026-08-22 23:33:05
티켓링크,가족/어린이,64451,쇼뮤지컬 <프린세스 캐치! 티니핑>,티켓링크 1975 씨어터 티켓링크 1975 씨어터 (구 어린이회관 문화관),2026-09-23,2026-09-26,전체 관람가 (가족/어린이 동반),"70,000원",https://www.ticketlink.co.kr/product/64451,http://image.toast.com/aaaaab/ticketlink/TKL_7/c_main_0715.jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,공연,64771,2026 김용빈 콘서트 '세레나데',티켓링크 라이브 아레나 티켓링크 라이브 아레나,2026-09-18,2026-09-19,8세 이상 (전체/초등 이상),"132,000원 ~ 165,000원",https://www.ticketlink.co.kr/product/64771,http://image.toast.com/aaaaab/ticketlink/TKL_1/kim-pst0804.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;서울,2026-08-22 23:33:05
티켓링크,가족/어린이,64918,[부산] 라이브 시트콤 뮤지컬 <인싸가족>,소향씨어터 소향씨어터 우리은행홀,2026-10-16,2026-10-17,전체 관람가 (가족/어린이 동반),"50,000원 ~ 70,000원",https://www.ticketlink.co.kr/product/64918,http://image.toast.com/aaaaab/ticketlink/TKL_3/main0811(1).jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;부산,2026-08-22 23:33:05
티켓링크,전시,64835,[예매권 추첨] 2026 덕수궁 밤의 석조전 (하반기),덕수궁 석조전 덕수궁 석조전,2026-09-08,2026-10-17,전체 관람가 (전 연령),0원,https://www.ticketlink.co.kr/product/64835,http://image.toast.com/aaaaab/ticketlink/TKL_10/seokjo_main_0805.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,64919,[예매권 추첨] 2026 창덕궁 달빛기행 (하반기),창덕궁 창덕궁,2026-09-09,2026-10-16,전체 관람가 (전 연령),0원,https://www.ticketlink.co.kr/product/64919,http://image.toast.com/aaaaab/ticketlink/TKL_8/moon_main_0807.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,가족/어린이,64917,[울산] 라이브 시트콤 뮤지컬 <인싸가족>,울산문화예술회관 울산문화예술회관 대공연장,2026-10-10,2026-10-10,전체 관람가 (가족/어린이 동반),"50,000원 ~ 70,000원",https://www.ticketlink.co.kr/product/64917,http://image.toast.com/aaaaab/ticketlink/TKL_1/main0811(2).jpg,family:1.0;baby:1.0;toddler:1.0;가족어린이동반;티켓링크;공연;울산,2026-08-22 23:33:05
티켓링크,공연,65103,파리에서 온 편지 - 대구,수성아트피아 수성아트피아 소극장,2026-09-17,2026-09-17,전체 관람가,"20,000원",https://www.ticketlink.co.kr/product/65103,http://image.toast.com/aaaaab/ticketlink/TKL_2/main0820(2).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,공연,63536,뮤지컬 더 픽션 - 포항 (일반예매),포항시청 문화동 대잠홀 포항시청 대잠홀,2026-08-27,2026-08-28,8세 이상 관람가,"10,000원 ~ 30,000원",https://www.ticketlink.co.kr/product/63536,http://image.toast.com/aaaaab/ticketlink/TKL_4/fic_main_0527.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경북,2026-08-22 23:33:05
티켓링크,전시,64787,[예매권 추첨] 2026 경복궁 생과방 (하반기),경복궁 경복궁 소주방,2026-09-01,2026-10-25,전체 관람가 (전 연령),0원,https://www.ticketlink.co.kr/product/64787,http://image.toast.com/aaaaab/ticketlink/TKL_5/생과방_main_0811.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,64509,그랜드 민트 페스티벌 2026,올림픽공원 한얼광장 올림픽공원,2026-10-16,2026-10-17,전체 관람가 (전 연령),"132,000원",https://www.ticketlink.co.kr/product/64509,http://image.toast.com/aaaaab/ticketlink/TKL_10/mint_pst0721.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;서울,2026-08-22 23:33:05
티켓링크,전시,63999,"[특별전] 한국 미술, 조선 후기부터 현대까지 - 경주",경주예술의전당 경주예술의전당 알천미술관 갤러리해(4F),2026-06-29,2026-10-17,전체 관람가 (전 연령),"5,000원",https://www.ticketlink.co.kr/product/63999,http://image.toast.com/aaaaab/ticketlink/TKL_10/gj_korea_0619.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;경북,2026-08-22 23:33:05
티켓링크,전시,64319,2026 GHOST 페스티벌,임진각 평화누리 임진각평화누리,2026-10-08,2026-10-10,전체 관람가 (전 연령),"96,000원",https://www.ticketlink.co.kr/product/64319,http://image.toast.com/aaaaab/ticketlink/TKL_9/main_720_890_0709.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;경기,2026-08-22 23:33:05
티켓링크,공연,64865,우리가 노래하는 세상 - 청소년 합창 페스티벌 (대구),수성아트피아 수성아트피아 대극장,2026-09-18,2026-09-18,8세 이상 (전체/초등 이상),"5,000원",https://www.ticketlink.co.kr/product/64865,http://image.toast.com/aaaaab/ticketlink/TKL_6/ssartpia_01_02_02_01.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,공연,64850,DSAC 아트 페스티벌 <2026 달서청년연극제>,달서아트센터 달서아트센터 와룡홀,2026-09-04,2026-09-11,8세 이상 (전체/초등 이상),0원,https://www.ticketlink.co.kr/product/64850,http://image.toast.com/aaaaab/ticketlink/TKL_9/ds_pst_0818.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,전시,64420,사운드 플래닛 페스티벌 2026,인천 파라다이스시티 파라다이스시티,2026-09-04,2026-09-05,전체 관람가 (전 연령),"118,800원",https://www.ticketlink.co.kr/product/64420,http://image.toast.com/aaaaab/ticketlink/TKL_7/pst_0807(1).jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;인천,2026-08-22 23:33:05
티켓링크,전시,64985,사운드 플래닛 페스티벌 2026 <미드나잇 파티> - 인천,파라다이스시티 클럽 크로마 파라다이스시티 클럽 크로마,2026-09-04,2026-09-04,전체 관람가 (전 연령),"88,000원",https://www.ticketlink.co.kr/product/64985,http://image.toast.com/aaaaab/ticketlink/TKL_10/main0814.jpg,family:0.8;couple:1.0;single:0.9;exhibition:1.0;티켓링크;전시;인천,2026-08-22 23:33:05
티켓링크,공연,63621,Sustainable Wave Festival 서스테이너블 웨이브 페스티벌,인천 문학경기장 주경기장 인천 문학경기장 주경기장,2026-08-28,2026-08-29,8세 이상 (전체/초등 이상),"110,000원",https://www.ticketlink.co.kr/product/63621,http://image.toast.com/aaaaab/ticketlink/TKL_4/sus_pst_0704.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;인천,2026-08-22 23:33:05
티켓링크,공연,63403,대구동성로공포연극 <스위치>,대구문화예술전용극장 CT 대구문화예술전용극장 CT,2026-07-08,2026-08-29,8세 이상 관람가,"40,000원",https://www.ticketlink.co.kr/product/63403,http://image.toast.com/aaaaab/ticketlink/TKL_8/S_PST_0521.jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;대구,2026-08-22 23:33:05
티켓링크,공연,64842,뮤지컬 <전설의 리틀 농구단> - 경주,경주예술의전당 경주예술의전당 화랑홀,2026-09-10,2026-09-10,8세 이상 관람가,"15,000원 ~ 50,000원",https://www.ticketlink.co.kr/product/64842,http://image.toast.com/aaaaab/ticketlink/TKL_8/main0806(6).jpg,family:0.3;couple:1.0;single:0.9;티켓링크;공연;경북,2026-08-22 23:33:05
